ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,LOCATION_ID,TIME_ID,PRODUCT_ID,CUSTOMER_ID
10106,31,100.0,7,3312.97,L87,T187,P97,C87
10120,47,82.21,13,3863.87,L11,T55,P97,C11
10133,24,77.64,8,1863.36,L24,T210,P97,C24
10143,36,100.0,2,3945.96,L51,T66,P97,C51
10156,48,100.0,2,4954.08,L24,T253,P97,C24
10168,28,98.65,14,2762.2,L6,T6,P97,C6
10199,48,83.12,2,3989.76,L33,T9,P97,C33
10210,21,78.55,12,1649.55,L45,T56,P97,C45
10223,25,100.0,14,2534.75,L11,T11,P97,C11
10235,25,100.0,8,2580.25,L58,T211,P97,C58
10250,31,91.34,9,2831.54,L62,T190,P97,C62
10262,40,84.03,4,3361.2,L24,T191,P97,C24
10275,32,89.51,14,2864.32,L15,T15,P97,C15
10284,24,83.12,6,1994.88,L86,T192,P97,C86
10296,42,100.0,2,4296.6,L90,T193,P97,C90
10308,21,100.0,12,2224.95,L48,T18,P97,C48
10316,34,82.21,4,2795.14,L60,T80,P97,C60
10328,27,100.0,8,2762.1,L87,T235,P97,C87
10340,30,88.6,5,2658.0,L54,T21,P97,C54
10353,39,100.0,9,5043.87,L89,T213,P97,C89
10361,20,60.54,4,1210.8,L21,T22,P97,C21
10375,37,81.87,6,3029.19,L15,T23,P97,C15
10388,46,100.0,2,10066.6,L22,T24,P97,C22
10398,47,87.69,6,4121.43,L2,T198,P97,C2
10401,11,100.0,8,1135.31,L13,T214,P97,C13
10416,23,91.34,9,2100.82,L71,T199,P97,C71
10105,29,70.15,12,2034.35,L49,T63,P98,C49
10117,38,79.68,6,3027.84,L27,T118,P98,C27
10128,32,97.0,3,3104.0,L24,T219,P98,C24
10142,43,84.01,9,3612.43,L40,T120,P98,C40
10153,31,87.48,8,2711.88,L24,T121,P98,C24
10166,29,100.0,3,3013.97,L22,T220,P98,C22
10177,31,88.34,10,2738.54,L77,T221,P98,C77
10185,30,94.4,10,2832.0,L51,T70,P98,C51
10196,50,94.4,2,4720.0,L35,T71,P98,C35
10208,40,80.55,10,3222.0,L31,T123,P98,C31
10221,23,97.0,4,2231.0,L57,T222,P98,C57
10232,26,88.34,7,2296.84,L60,T223,P98,C60
10248,40,100.0,13,4157.2,L1,T74,P98,C1
10273,21,100.0,14,2146.2,L57,T76,P98,C57
10282,43,86.61,2,3724.23,L40,T77,P98,C40
10293,29,71.89,5,2084.81,L37,T128,P98,C37
10306,38,91.81,10,3488.78,L78,T79,P98,C78
10314,23,76.22,2,1753.06,L79,T97,P98,C79
10327,20,100.0,7,3469.2,L49,T194,P98,C49
10337,36,70.3,9,2530.8,L28,T82,P98,C28
10350,28,100.0,4,2924.32,L24,T83,P98,C24
10372,44,100.0,2,4496.8,L36,T137,P98,C36
10384,49,100.0,1,6397.44,L5,T86,P98,C5
10397,32,80.55,5,2577.6,L52,T254,P98,C52
10414,34,100.0,13,3533.62,L59,T89,P98,C59
10106,30,100.0,16,3177.3,L87,T187,P99,C87
10119,29,94.14,7,2730.06,L20,T64,P99,C20
10131,22,85.99,8,1891.78,L89,T188,P99,C89
10143,26,100.0,11,2612.48,L51,T66,P99,C51
10155,32,91.43,9,2925.76,L17,T67,P99,C17
10167,29,100.0,5,2940.02,L38,T68,P99,C38
10178,34,96.86,8,3293.24,L52,T69,P99,C52
10186,24,99.57,5,2389.68,L53,T70,P99,C53
10197,24,90.52,2,2172.48,L54,T71,P99,C54
10209,33,88.71,4,2927.43,L55,T72,P99,C55
10222,26,100.0,8,2659.54,L56,T73,P99,C56
10249,40,95.95,4,3838.0,L34,T234,P99,C34
10262,44,94.14,13,4142.16,L24,T191,P99,C24
10274,24,90.52,5,2172.48,L42,T76,P99,C42
10283,20,94.14,2,1882.8,L58,T77,P99,C58
10296,34,100.0,11,3477.86,L90,T193,P99,C90
10307,34,97.76,5,3323.84,L30,T79,P99,C30
10316,45,93.24,13,4195.8,L60,T80,P99,C60
10328,41,100.0,9,4156.58,L87,T235,P99,C87
10339,55,71.25,15,3918.75,L36,T59,P99,C36
10352,23,100.0,3,2352.67,L92,T196,P99,C92
10361,24,45.39,14,1089.36,L21,T22,P99,C21
10373,32,84.41,15,2701.12,L61,T85,P99,C61
10386,29,85.76,13,2487.04,L24,T197,P99,C24
10398,36,100.0,7,3910.32,L2,T198,P99,C2
10400,46,87.8,5,4038.8,L62,T88,P99,C62
10415,32,95.95,4,3070.4,L88,T236,P99,C88
10106,34,100.0,9,3763.46,L87,T187,P100,C87
10120,24,100.0,15,2584.8,L11,T55,P100,C11
10131,40,100.0,1,4427.6,L89,T188,P100,C89
10143,26,82.77,4,2152.02,L51,T66,P100,C51
10155,20,100.0,2,2353.4,L17,T67,P100,C17
10168,31,100.0,16,3431.39,L6,T6,P100,C6
10178,22,87.75,1,1930.5,L52,T69,P100,C52
10198,42,100.0,1,4774.56,L67,T189,P100,C67
10210,26,99.72,14,2592.72,L45,T56,P100,C45
10222,37,87.75,1,3246.75,L56,T73,P100,C56
10235,38,88.75,10,3372.5,L58,T211,P100,C58
10250,35,100.0,11,3909.15,L62,T190,P100,C62
10262,33,90.75,6,2994.75,L24,T191,P100,C24
10275,39,100.0,16,4472.52,L15,T15,P100,C15
10284,45,100.0,8,4576.95,L86,T192,P100,C86
10296,24,100.0,4,2441.04,L90,T193,P100,C90
10308,35,88.75,14,3106.25,L48,T18,P100,C48
10316,23,100.0,6,2706.41,L60,T80,P100,C60
10328,37,100.0,10,4021.53,L87,T235,P100,C87
10340,55,87.75,7,4826.25,L54,T21,P100,C54
10352,49,100.0,2,4935.28,L92,T196,P100,C92
10361,26,100.0,9,2754.7,L21,T22,P100,C21
10375,33,100.0,1,3856.71,L15,T23,P100,C15
10386,37,83.84,14,3102.08,L24,T197,P100,C24
10398,22,86.76,8,1908.72,L2,T198,P100,C2
10401,85,88.75,10,7543.75,L13,T214,P100,C13
10416,22,100.0,11,2457.18,L71,T199,P100,C71
10105,31,65.77,3,2038.87,L49,T63,P101,C49
10119,38,65.77,12,2499.26,L20,T64,P101,C20
10129,45,85.29,3,3838.05,L50,T65,P101,C50
10143,31,85.29,16,2643.99,L51,T66,P101,C51
10154,36,64.33,1,2315.88,L81,T245,P101,C81
10167,46,70.11,10,3225.06,L38,T68,P101,C38
10177,32,76.62,1,2451.84,L77,T221,P101,C77
10185,39,57.82,1,2254.98,L51,T70,P101,C51
10197,50,78.79,7,3939.5,L54,T71,P101,C54
10208,46,74.45,1,3424.7,L31,T123,P101,C31
10222,36,80.95,13,2914.2,L56,T73,P101,C56
10233,29,82.4,1,2389.6,L13,T246,P101,C13
10248,32,75.89,4,2428.48,L1,T74,P101,C1
10261,44,68.67,2,3021.48,L44,T75,P101,C44
10273,42,62.16,5,2610.72,L57,T76,P101,C57
10283,47,65.77,7,3091.19,L58,T77,P101,C58
10295,44,58.55,2,2576.2,L59,T78,P101,C59
10306,43,75.17,1,3232.31,L78,T79,P101,C78
10316,48,74.45,18,3573.6,L60,T80,P101,C60
10327,21,96.31,1,2022.51,L49,T194,P101,C49
10339,50,74.35,9,3717.5,L36,T59,P101,C36
10350,29,75.35,12,2185.15,L24,T83,P101,C24
10373,41,70.33,16,2883.53,L61,T85,P101,C61
10386,37,100.0,10,5017.57,L24,T197,P101,C24
10397,22,66.5,4,1463.0,L52,T254,P101,C52
10414,31,75.89,4,2352.59,L59,T89,P101,C59
10103,42,100.0,6,4460.82,L18,T27,P102,C18
10114,42,100.0,10,4758.18,L63,T90,P102,C63
10126,45,100.0,6,4597.2,L26,T29,P102,C26
10140,36,100.0,6,4114.8,L6,T30,P102,C6
10150,20,100.0,3,2104.0,L27,T31,P102,C27
10164,39,81.93,4,3195.27,L64,T91,P102,C64
10175,42,85.98,11,3611.16,L50,T33,P102,C50
10183,23,86.99,3,2000.77,L30,T34,P102,C30
10194,26,89.01,6,2314.26,L31,T35,P102,C31
10206,33,100.0,1,3871.89,L32,T36,P102,C32
10217,31,88.0,6,2728.0,L66,T93,P102,C66
10229,50,100.0,11,5614.0,L40,T94,P102,C40
10245,44,100.0,4,4628.8,L35,T39,P102,C35
10258,45,80.92,1,3641.4,L36,T40,P102,C36
10270,46,88.0,4,4048.0,L21,T41,P102,C21
10281,27,85.98,11,2321.46,L19,T95,P102,C19
10291,28,100.0,6,3256.96,L38,T43,P102,C38
10304,40,100.0,1,4208.0,L39,T44,P102,C39
10313,30,99.13,9,2973.9,L32,T97,P102,C32
10324,34,100.0,5,4248.3,L12,T81,P102,C12
10336,46,100.0,2,9558.8,L63,T129,P102,C63
10348,32,82.83,7,2650.56,L26,T80,P102,C26
10358,27,100.0,3,3761.37,L24,T49,P102,C24
10371,34,100.0,3,4301.34,L40,T130,P102,C40
10382,34,54.84,9,1864.56,L40,T51,P102,C40
10411,34,100.0,4,3576.8,L44,T53,P102,C44
10424,46,80.92,1,3722.32,L24,T54,P102,C24
10106,32,100.0,1,3986.56,L87,T187,P103,C87
10120,24,100.0,7,3417.12,L11,T55,P103,C11
10133,27,99.67,2,2691.09,L24,T210,P103,C24
10145,20,100.0,13,2752.6,L4,T4,P103,C4
10168,36,100.0,8,4527.72,L6,T6,P103,C6
10188,29,100.0,8,3957.05,L8,T8,P103,C8
10210,25,100.0,6,2818.0,L45,T56,P103,C45
10223,29,100.0,8,3199.86,L11,T11,P103,C11
10235,25,96.11,2,2402.75,L58,T211,P103,C58
10250,44,100.0,3,6055.72,L62,T190,P103,C62
10263,47,100.0,9,5465.16,L14,T14,P103,C14
10275,48,100.0,8,6378.72,L15,T15,P103,C15
10285,45,100.0,13,5392.8,L16,T16,P103,C16
10297,35,100.0,3,3986.5,L76,T212,P103,C76
10308,31,100.0,6,4009.23,L48,T18,P103,C48
10318,50,100.0,8,7119.0,L19,T19,P103,C19
10328,33,100.0,11,4072.2,L87,T235,P103,C87
10340,29,100.0,6,4094.51,L54,T21,P103,C54
10353,48,68.8,4,3302.4,L89,T213,P103,C89
10361,44,72.42,5,3186.48,L21,T22,P103,C21
10375,25,66.73,10,1668.25,L15,T23,P103,C15
10388,50,100.0,3,7154.5,L22,T24,P103,C22
10398,23,100.0,9,2810.83,L2,T198,P103,C2
10401,21,96.11,2,2018.31,L13,T214,P103,C13
10416,41,100.0,3,5642.83,L71,T199,P103,C71
10106,44,74.4,8,3273.6,L87,T187,P104,C87
10120,43,76.0,14,3268.0,L11,T55,P104,C11
10143,28,96.0,3,2688.0,L51,T66,P104,C51
10155,43,86.4,1,3715.2,L17,T67,P104,C17
10168,48,96.0,15,4608.0,L6,T6,P104,C6
10199,38,82.4,3,3131.2,L33,T9,P104,C33
10210,31,86.4,13,2678.4,L45,T56,P104,C45
10223,26,67.2,15,1747.2,L11,T11,P104,C11
10235,32,92.0,9,2944.0,L58,T211,P104,C58
10250,44,67.2,10,2956.8,L62,T190,P104,C62
10262,27,76.0,5,2052.0,L24,T191,P104,C24
10275,43,73.6,15,3164.8,L15,T15,P104,C15
10284,25,69.6,7,1740.0,L86,T192,P104,C86
10296,22,80.8,3,1777.6,L90,T193,P104,C90
10308,21,87.2,13,1831.2,L48,T18,P104,C48
10316,48,75.2,5,3609.6,L60,T80,P104,C60
10328,33,64.0,13,2112.0,L87,T235,P104,C87
10341,34,100.0,5,3644.12,L20,T21,P104,C20
10353,43,81.95,6,3523.85,L89,T213,P104,C89
10361,44,100.0,10,5001.92,L21,T22,P104,C21
10375,44,100.0,11,5208.72,L15,T23,P104,C15
10386,32,94.34,17,3018.88,L24,T197,P104,C24
10398,29,65.6,10,1902.4,L2,T198,P104,C2
10401,77,92.0,9,7084.0,L13,T214,P104,C13
10416,39,67.2,10,2620.8,L71,T199,P104,C71
10105,39,81.14,6,3164.46,L49,T63,P105,C49
10118,36,100.0,1,4219.2,L54,T255,P105,C54
10129,42,91.15,6,3828.3,L50,T65,P105,C50
10142,21,100.0,3,2334.99,L40,T120,P105,C40
10153,50,88.15,2,4407.5,L24,T121,P105,C24
10167,24,100.0,13,2812.8,L38,T68,P105,C38
10177,44,92.16,4,4055.04,L77,T221,P105,C77
10185,37,100.0,4,3891.66,L51,T70,P105,C51
10197,27,92.16,10,2488.32,L54,T71,P105,C54
10208,37,100.0,4,4447.4,L31,T123,P105,C31
10222,38,100.0,16,4187.22,L56,T73,P105,C56
10232,48,96.16,1,4615.68,L60,T223,P105,C60
10248,30,100.0,7,3245.4,L1,T74,P105,C1
10261,25,88.15,5,2203.75,L44,T75,P105,C44
10273,40,86.15,8,3446.0,L57,T76,P105,C57
10283,22,88.15,10,1939.3,L58,T77,P105,C58
10295,34,100.0,5,3473.78,L59,T78,P105,C59
10306,32,90.15,4,2884.8,L78,T79,P105,C78
10315,31,86.15,3,2670.65,L15,T239,P105,C15
10327,43,80.0,2,3440.0,L49,T194,P105,C49
10337,31,89.38,1,2770.78,L28,T82,P105,C28
10350,31,77.34,13,2397.54,L24,T83,P105,C24
10373,34,96.34,2,3275.56,L61,T85,P105,C61
10386,45,92.08,2,4143.6,L24,T197,P105,C24
10397,48,100.0,3,5192.64,L52,T254,P105,C52
10414,28,100.0,7,3029.04,L59,T89,P105,C59
10105,22,100.0,7,2556.18,L49,T63,P106,C49
10117,45,83.42,1,3753.9,L27,T118,P106,C27
10129,30,85.41,7,2562.3,L50,T65,P106,C50
10142,38,85.41,4,3245.58,L40,T120,P106,C40
10153,20,100.0,3,2204.6,L24,T121,P106,C24
10167,28,100.0,14,3003.0,L38,T68,P106,C38
10177,24,100.0,5,2526.48,L77,T221,P106,C77
10185,22,79.45,5,1747.9,L51,T70,P106,C51
10197,35,93.35,11,3267.25,L54,T71,P106,C54
10208,33,85.41,5,2818.53,L31,T123,P106,C31
10222,31,95.34,17,2955.54,L56,T73,P106,C56
10232,35,82.43,2,2885.05,L60,T223,P106,C60
10248,35,90.37,8,3162.95,L1,T74,P106,C1
10261,50,81.43,6,4071.5,L44,T75,P106,C44
10273,26,100.0,9,2969.46,L57,T76,P106,C57
10283,38,89.38,11,3396.44,L58,T77,P106,C58
10294,45,100.0,1,4692.6,L72,T78,P106,C72
10306,30,100.0,5,3515.7,L78,T79,P106,C78
10315,37,91.37,4,3380.69,L15,T239,P106,C15
10327,37,86.61,3,3204.57,L49,T194,P106,C49
10337,36,71.89,7,2588.04,L28,T82,P106,C28
10350,25,100.0,16,2854.75,L24,T83,P106,C24
10373,37,100.0,8,4025.6,L61,T85,P106,C61
10386,30,95.48,3,2864.4,L24,T197,P106,C24
10397,36,100.0,2,3789.72,L52,T254,P106,C52
10414,27,90.37,8,2439.99,L59,T89,P106,C59
10106,48,61.44,10,2949.12,L87,T187,P107,C87
10119,26,59.22,1,1539.72,L20,T64,P107,C20
10131,26,85.13,2,2213.38,L89,T188,P107,C89
10143,34,85.87,5,2919.58,L51,T66,P107,C51
10155,44,85.87,3,3778.28,L17,T67,P107,C17
10168,39,82.91,17,3233.49,L6,T6,P107,C6
10178,45,76.25,2,3431.25,L52,T69,P107,C52
10198,40,63.67,2,2546.8,L67,T189,P107,C67
10210,42,70.33,15,2953.86,L45,T56,P107,C45
10222,43,74.03,2,3183.29,L56,T73,P107,C56
10235,34,72.55,11,2466.7,L58,T211,P107,C58
10250,38,62.19,12,2363.22,L62,T190,P107,C62
10262,35,71.07,7,2487.45,L24,T191,P107,C24
10275,31,72.55,17,2249.05,L15,T15,P107,C15
10284,32,64.41,9,2061.12,L86,T192,P107,C86
10296,47,86.62,5,4071.14,L90,T193,P107,C90
10308,39,68.11,15,2656.29,L48,T18,P107,C48
10316,44,62.19,7,2736.36,L60,T80,P107,C60
10328,39,85.87,12,3348.93,L87,T235,P107,C87
10339,50,57.86,8,2893.0,L36,T59,P107,C36
10352,22,75.51,1,1661.22,L92,T196,P107,C92
10361,35,100.0,11,4277.35,L21,T22,P107,C21
10373,45,55.62,17,2502.9,L61,T85,P107,C61
10386,44,86.4,15,3801.6,L24,T197,P107,C24
10398,36,87.36,12,3144.96,L2,T198,P107,C2
10401,28,72.55,11,2031.4,L13,T214,P107,C13
10416,43,62.19,12,2674.17,L71,T199,P107,C71
10106,48,52.64,15,2526.72,L87,T187,P108,C87
10119,28,48.17,6,1348.76,L20,T64,P108,C20
10131,21,41.71,7,875.91,L89,T188,P108,C89
10143,37,50.65,10,1874.05,L51,T66,P108,C51
10155,34,49.16,8,1671.44,L17,T67,P108,C17
10167,40,41.71,4,1668.4,L38,T68,P108,C38
10178,45,51.15,7,2301.75,L52,T69,P108,C52
10186,28,52.14,4,1459.92,L53,T70,P108,C53
10197,29,41.71,1,1209.59,L54,T71,P108,C54
10209,48,44.69,3,2145.12,L55,T72,P108,C55
10222,31,45.69,7,1416.39,L56,T73,P108,C56
10249,32,57.61,3,1843.52,L34,T234,P108,C34
10262,21,57.11,12,1199.31,L24,T191,P108,C24
10274,32,58.6,4,1875.2,L42,T76,P108,C42
10283,43,57.61,1,2477.23,L58,T77,P108,C58
10296,21,45.19,10,948.99,L90,T193,P108,C90
10307,34,53.63,4,1823.42,L30,T79,P108,C30
10316,34,43.7,12,1485.8,L60,T80,P108,C60
10329,44,86.13,8,3789.72,L1,T20,P108,C1
10339,27,76.31,6,2060.37,L36,T59,P108,C36
10352,49,52.64,4,2579.36,L92,T196,P108,C92
10361,23,95.2,12,2189.6,L21,T22,P108,C21
10373,25,64.97,9,1624.25,L61,T85,P108,C61
10386,50,87.15,16,4357.5,L24,T197,P108,C24
10398,34,40.22,1,1367.48,L2,T198,P108,C2
10400,20,56.12,4,1122.4,L62,T88,P108,C62
10415,42,57.61,3,2419.62,L88,T236,P108,C88
10105,25,56.78,8,1419.5,L49,T63,P109,C49
10117,50,43.68,2,2184.0,L27,T118,P109,C27
10129,32,64.97,8,2079.04,L50,T65,P109,C50
10142,39,44.23,5,1724.97,L40,T120,P109,C40
10153,50,60.06,4,3003.0,L24,T121,P109,C24
10167,38,48.59,15,1846.42,L38,T68,P109,C38
10177,40,50.23,6,2009.2,L77,T221,P109,C77
10185,28,64.43,6,1804.04,L51,T70,P109,C51
10197,42,50.23,12,2109.66,L54,T71,P109,C54
10208,42,63.88,6,2682.96,L31,T123,P109,C31
10222,36,63.34,18,2280.24,L56,T73,P109,C56
10232,24,49.69,3,1192.56,L60,T223,P109,C60
10248,23,65.52,9,1506.96,L1,T74,P109,C1
10261,29,50.78,7,1472.62,L44,T75,P109,C44
10273,37,45.86,10,1696.82,L57,T76,P109,C57
10283,33,51.32,12,1693.56,L58,T77,P109,C58
10293,32,60.06,1,1921.92,L37,T128,P109,C37
10306,35,59.51,6,2082.85,L78,T79,P109,C78
10315,40,55.69,5,2227.6,L15,T239,P109,C15
10327,37,86.74,4,3209.38,L49,T194,P109,C49
10337,42,97.16,5,4080.72,L28,T82,P109,C28
10350,20,100.0,15,2244.4,L24,T83,P109,C24
10373,29,100.0,1,3978.51,L61,T85,P109,C61
10386,43,100.0,4,5417.57,L24,T197,P109,C24
10397,34,62.24,1,2116.16,L52,T254,P109,C52
10414,47,65.52,9,3079.44,L59,T89,P109,C59
